,name,skin_tone,gender,age,real_face,aug_name,aug_cat
4778,TRAIN4778.png,monk_5,male,31_60,1,AUG_male_365_TRAIN4778.png,gender
3257,TRAIN3257.png,monk_7,male,18_30,1,AUG_male_366_TRAIN3257.png,gender
2304,TRAIN2304.png,monk_7,male,31_60,1,AUG_male_367_TRAIN2304.png,gender
4734,TRAIN4734.png,monk_1,male,0_17,1,AUG_male_368_TRAIN4734.png,gender
1485,TRAIN1485.png,monk_2,male,0_17,1,AUG_male_369_TRAIN1485.png,gender
2387,TRAIN2387.png,monk_7,male,0_17,1,AUG_male_370_TRAIN2387.png,gender
1774,TRAIN1774.png,monk_7,male,18_30,1,AUG_male_371_TRAIN1774.png,gender
1314,TRAIN1314.png,monk_8,male,0_17,1,AUG_male_372_TRAIN1314.png,gender
3389,TRAIN3389.png,monk_2,male,18_30,1,AUG_male_373_TRAIN3389.png,gender
2724,TRAIN2724.png,monk_4,male,31_60,1,AUG_male_374_TRAIN2724.png,gender
2735,TRAIN2735.png,monk_5,male,18_30,1,AUG_male_375_TRAIN2735.png,gender
2636,TRAIN2636.png,monk_5,male,18_30,1,AUG_male_376_TRAIN2636.png,gender
2321,TRAIN2321.png,monk_10,male,0_17,1,AUG_male_377_TRAIN2321.png,gender
4765,TRAIN4765.png,monk_3,male,31_60,1,AUG_male_378_TRAIN4765.png,gender
1546,TRAIN1546.png,monk_6,male,18_30,1,AUG_male_379_TRAIN1546.png,gender
4230,TRAIN4230.png,monk_5,male,31_60,1,AUG_male_380_TRAIN4230.png,gender
1587,TRAIN1587.png,monk_3,male,18_30,1,AUG_male_381_TRAIN1587.png,gender
1751,TRAIN1751.png,monk_7,male,18_30,1,AUG_male_382_TRAIN1751.png,gender
2251,TRAIN2251.png,monk_2,male,0_17,1,AUG_male_383_TRAIN2251.png,gender
923,TRAIN0923.png,monk_6,male,31_60,1,AUG_male_384_TRAIN0923.png,gender
2915,TRAIN2915.png,monk_2,male,18_30,1,AUG_male_385_TRAIN2915.png,gender
4546,TRAIN4546.png,monk_5,male,18_30,1,AUG_male_386_TRAIN4546.png,gender
2937,TRAIN2937.png,monk_5,male,18_30,1,AUG_male_387_TRAIN2937.png,gender
1089,TRAIN1089.png,monk_2,male,0_17,1,AUG_male_388_TRAIN1089.png,gender
4514,TRAIN4514.png,monk_1,male,18_30,1,AUG_male_389_TRAIN4514.png,gender
1004,TRAIN1004.png,monk_5,male,31_60,1,AUG_male_390_TRAIN1004.png,gender
3338,TRAIN3338.png,monk_8,male,31_60,1,AUG_male_391_TRAIN3338.png,gender
1541,TRAIN1541.png,monk_3,male,0_17,1,AUG_male_392_TRAIN1541.png,gender
4947,TRAIN4947.png,monk_4,male,31_60,1,AUG_male_393_TRAIN4947.png,gender
4044,TRAIN4044.png,monk_9,male,31_60,1,AUG_male_394_TRAIN4044.png,gender
2095,TRAIN2095.png,monk_3,male,31_60,1,AUG_male_395_TRAIN2095.png,gender
2256,TRAIN2256.png,monk_8,male,31_60,1,AUG_male_396_TRAIN2256.png,gender
1327,TRAIN1327.png,monk_5,male,31_60,1,AUG_male_397_TRAIN1327.png,gender
4750,TRAIN4750.png,monk_3,male,0_17,1,AUG_male_398_TRAIN4750.png,gender
2488,TRAIN2488.png,monk_10,male,0_17,1,AUG_male_399_TRAIN2488.png,gender
2077,TRAIN2077.png,monk_5,male,0_17,1,AUG_male_400_TRAIN2077.png,gender
2077,TRAIN2077.png,monk_5,male,0_17,1,AUG_male_401_TRAIN2077.png,gender
4057,TRAIN4057.png,monk_5,male,18_30,1,AUG_male_402_TRAIN4057.png,gender
1449,TRAIN1449.png,monk_7,male,0_17,1,AUG_male_403_TRAIN1449.png,gender
128,TRAIN0128.png,monk_5,male,18_30,1,AUG_male_404_TRAIN0128.png,gender
194,TRAIN0194.png,monk_3,male,18_30,1,AUG_male_405_TRAIN0194.png,gender
3583,TRAIN3583.png,monk_9,male,0_17,1,AUG_male_406_TRAIN3583.png,gender
4307,TRAIN4307.png,monk_7,male,18_30,1,AUG_male_407_TRAIN4307.png,gender
5001,TRAIN5001.png,monk_4,male,31_60,1,AUG_male_408_TRAIN5001.png,gender
445,TRAIN0445.png,monk_5,male,31_60,1,AUG_male_409_TRAIN0445.png,gender
1947,TRAIN1947.png,monk_2,male,18_30,1,AUG_male_410_TRAIN1947.png,gender
3140,TRAIN3140.png,monk_8,male,18_30,1,AUG_male_411_TRAIN3140.png,gender
3923,TRAIN3923.png,monk_4,male,31_60,1,AUG_male_412_TRAIN3923.png,gender
3078,TRAIN3078.png,monk_3,male,0_17,1,AUG_male_413_TRAIN3078.png,gender
3460,TRAIN3460.png,monk_2,male,31_60,1,AUG_male_414_TRAIN3460.png,gender
4371,TRAIN4371.png,monk_4,male,18_30,1,AUG_male_415_TRAIN4371.png,gender
1362,TRAIN1362.png,monk_6,male,0_17,1,AUG_male_416_TRAIN1362.png,gender
442,TRAIN0442.png,monk_8,male,0_17,1,AUG_male_417_TRAIN0442.png,gender
4059,TRAIN4059.png,monk_2,male,18_30,1,AUG_male_418_TRAIN4059.png,gender
402,TRAIN0402.png,monk_7,male,0_17,1,AUG_male_419_TRAIN0402.png,gender
4378,TRAIN4378.png,monk_3,male,31_60,1,AUG_male_420_TRAIN4378.png,gender
2235,TRAIN2235.png,monk_2,male,0_17,1,AUG_male_421_TRAIN2235.png,gender
2654,TRAIN2654.png,monk_8,male,18_30,1,AUG_male_422_TRAIN2654.png,gender
2129,TRAIN2129.png,monk_2,male,18_30,1,AUG_male_423_TRAIN2129.png,gender
4565,TRAIN4565.png,monk_10,male,18_30,1,AUG_male_424_TRAIN4565.png,gender
2880,TRAIN2880.png,monk_5,male,31_60,1,AUG_male_425_TRAIN2880.png,gender
1126,TRAIN1126.png,monk_6,male,31_60,1,AUG_male_426_TRAIN1126.png,gender
1552,TRAIN1552.png,monk_4,male,31_60,1,AUG_male_427_TRAIN1552.png,gender
1189,TRAIN1189.png,monk_8,male,31_60,1,AUG_male_428_TRAIN1189.png,gender
1377,TRAIN1377.png,monk_5,male,18_30,1,AUG_male_429_TRAIN1377.png,gender
3543,TRAIN3543.png,monk_5,male,0_17,1,AUG_male_430_TRAIN3543.png,gender
4823,TRAIN4823.png,monk_3,male,0_17,1,AUG_male_431_TRAIN4823.png,gender
2437,TRAIN2437.png,monk_5,male,0_17,1,AUG_male_432_TRAIN2437.png,gender
114,TRAIN0114.png,monk_3,male,0_17,1,AUG_male_433_TRAIN0114.png,gender
3970,TRAIN3970.png,monk_7,male,18_30,1,AUG_male_434_TRAIN3970.png,gender
3936,TRAIN3936.png,monk_2,male,0_17,1,AUG_male_435_TRAIN3936.png,gender
3071,TRAIN3071.png,monk_4,male,0_17,1,AUG_male_436_TRAIN3071.png,gender
2765,TRAIN2765.png,monk_1,male,18_30,1,AUG_male_437_TRAIN2765.png,gender
3534,TRAIN3534.png,monk_6,male,31_60,1,AUG_male_438_TRAIN3534.png,gender
12,TRAIN0012.png,monk_4,male,31_60,1,AUG_male_439_TRAIN0012.png,gender
3092,TRAIN3092.png,monk_2,male,0_17,1,AUG_male_440_TRAIN3092.png,gender
219,TRAIN0219.png,monk_2,male,31_60,1,AUG_male_441_TRAIN0219.png,gender
2292,TRAIN2292.png,monk_5,male,18_30,1,AUG_male_442_TRAIN2292.png,gender
3806,TRAIN3806.png,monk_3,male,18_30,1,AUG_male_443_TRAIN3806.png,gender
884,TRAIN0884.png,monk_6,male,61_100,1,AUG_male_444_TRAIN0884.png,gender
446,TRAIN0446.png,monk_6,male,18_30,1,AUG_male_445_TRAIN0446.png,gender
1774,TRAIN1774.png,monk_7,male,18_30,1,AUG_male_446_TRAIN1774.png,gender
194,TRAIN0194.png,monk_3,male,18_30,1,AUG_male_447_TRAIN0194.png,gender
1436,TRAIN1436.png,monk_6,male,0_17,1,AUG_male_448_TRAIN1436.png,gender
2726,TRAIN2726.png,monk_6,male,31_60,1,AUG_male_449_TRAIN2726.png,gender
4016,TRAIN4016.png,monk_3,male,18_30,1,AUG_male_450_TRAIN4016.png,gender
3715,TRAIN3715.png,monk_9,male,18_30,1,AUG_male_451_TRAIN3715.png,gender
4155,TRAIN4155.png,monk_4,male,0_17,1,AUG_male_452_TRAIN4155.png,gender
1991,TRAIN1991.png,monk_8,male,18_30,1,AUG_male_453_TRAIN1991.png,gender
2840,TRAIN2840.png,monk_4,male,18_30,1,AUG_male_454_TRAIN2840.png,gender
3268,TRAIN3268.png,monk_4,male,0_17,1,AUG_male_455_TRAIN3268.png,gender
2053,TRAIN2053.png,monk_4,male,0_17,1,AUG_male_456_TRAIN2053.png,gender
3285,TRAIN3285.png,monk_9,male,18_30,1,AUG_male_457_TRAIN3285.png,gender
4762,TRAIN4762.png,monk_6,male,61_100,1,AUG_male_458_TRAIN4762.png,gender
1212,TRAIN1212.png,monk_2,male,18_30,1,AUG_male_459_TRAIN1212.png,gender
151,TRAIN0151.png,monk_7,male,18_30,1,AUG_male_460_TRAIN0151.png,gender
5064,TRAIN5064.png,monk_6,male,18_30,1,AUG_male_461_TRAIN5064.png,gender
3450,TRAIN3450.png,monk_4,male,0_17,1,AUG_male_462_TRAIN3450.png,gender
528,TRAIN0528.png,monk_3,male,31_60,1,AUG_male_463_TRAIN0528.png,gender
1951,TRAIN1951.png,monk_5,male,18_30,1,AUG_male_464_TRAIN1951.png,gender
2781,TRAIN2781.png,monk_3,male,18_30,1,AUG_male_465_TRAIN2781.png,gender
4661,TRAIN4661.png,monk_5,male,31_60,1,AUG_male_466_TRAIN4661.png,gender
4814,TRAIN4814.png,monk_6,male,0_17,1,AUG_male_467_TRAIN4814.png,gender
4462,TRAIN4462.png,monk_9,male,18_30,1,AUG_male_468_TRAIN4462.png,gender
201,TRAIN0201.png,monk_5,male,31_60,1,AUG_male_469_TRAIN0201.png,gender
4586,TRAIN4586.png,monk_9,male,0_17,1,AUG_male_470_TRAIN4586.png,gender
2445,TRAIN2445.png,monk_2,male,0_17,1,AUG_male_471_TRAIN2445.png,gender
4529,TRAIN4529.png,monk_3,male,0_17,1,AUG_male_472_TRAIN4529.png,gender
610,TRAIN0610.png,monk_3,male,18_30,1,AUG_male_473_TRAIN0610.png,gender
2488,TRAIN2488.png,monk_10,male,0_17,1,AUG_male_474_TRAIN2488.png,gender
1143,TRAIN1143.png,monk_5,male,18_30,1,AUG_male_475_TRAIN1143.png,gender
4664,TRAIN4664.png,monk_3,male,0_17,1,AUG_male_476_TRAIN4664.png,gender
3332,TRAIN3332.png,monk_8,male,31_60,1,AUG_male_477_TRAIN3332.png,gender
5041,TRAIN5041.png,monk_3,male,61_100,1,AUG_male_478_TRAIN5041.png,gender
4588,TRAIN4588.png,monk_5,male,0_17,1,AUG_male_479_TRAIN4588.png,gender
3745,TRAIN3745.png,monk_9,male,0_17,1,AUG_male_480_TRAIN3745.png,gender
2549,TRAIN2549.png,monk_7,male,31_60,1,AUG_male_481_TRAIN2549.png,gender
4778,TRAIN4778.png,monk_5,male,31_60,1,AUG_male_482_TRAIN4778.png,gender
2694,TRAIN2694.png,monk_6,male,18_30,1,AUG_male_483_TRAIN2694.png,gender
2172,TRAIN2172.png,monk_2,male,0_17,1,AUG_male_484_TRAIN2172.png,gender
2741,TRAIN2741.png,monk_10,male,18_30,1,AUG_male_485_TRAIN2741.png,gender
598,TRAIN0598.png,monk_7,male,31_60,1,AUG_male_486_TRAIN0598.png,gender
3277,TRAIN3277.png,monk_3,male,0_17,1,AUG_male_487_TRAIN3277.png,gender
1515,TRAIN1515.png,monk_8,male,18_30,1,AUG_male_488_TRAIN1515.png,gender
2683,TRAIN2683.png,monk_3,male,0_17,1,AUG_male_489_TRAIN2683.png,gender
5112,TRAIN5112.png,monk_5,male,18_30,1,AUG_male_490_TRAIN5112.png,gender
3287,TRAIN3287.png,monk_2,male,31_60,1,AUG_male_491_TRAIN3287.png,gender
4814,TRAIN4814.png,monk_6,male,0_17,1,AUG_male_492_TRAIN4814.png,gender
1611,TRAIN1611.png,monk_9,male,18_30,1,AUG_male_493_TRAIN1611.png,gender
355,TRAIN0355.png,monk_7,male,31_60,1,AUG_male_494_TRAIN0355.png,gender
1535,TRAIN1535.png,monk_3,male,31_60,1,AUG_male_495_TRAIN1535.png,gender
12,TRAIN0012.png,monk_4,male,31_60,1,AUG_male_496_TRAIN0012.png,gender
1603,TRAIN1603.png,monk_4,male,0_17,1,AUG_male_497_TRAIN1603.png,gender
3826,TRAIN3826.png,monk_6,male,18_30,1,AUG_male_498_TRAIN3826.png,gender
3864,TRAIN3864.png,monk_8,male,18_30,1,AUG_male_499_TRAIN3864.png,gender
729,TRAIN0729.png,monk_3,male,61_100,1,AUG_male_500_TRAIN0729.png,gender
1292,TRAIN1292.png,monk_3,male,0_17,1,AUG_male_501_TRAIN1292.png,gender
3176,TRAIN3176.png,monk_5,male,31_60,1,AUG_male_502_TRAIN3176.png,gender
104,TRAIN0104.png,monk_8,female,31_60,1,AUG_31_60_0_TRAIN0104.png,age
1221,TRAIN1221.png,monk_3,female,31_60,1,AUG_31_60_1_TRAIN1221.png,age
478,TRAIN0478.png,monk_9,male,31_60,1,AUG_31_60_2_TRAIN0478.png,age
4590,TRAIN4590.png,monk_1,female,31_60,1,AUG_31_60_3_TRAIN4590.png,age
20,TRAIN0020.png,monk_9,male,31_60,1,AUG_31_60_4_TRAIN0020.png,age
1677,TRAIN1677.png,monk_3,male,31_60,1,AUG_31_60_5_TRAIN1677.png,age
66,TRAIN0066.png,monk_10,male,31_60,1,AUG_31_60_6_TRAIN0066.png,age
3110,TRAIN3110.png,monk_9,male,31_60,1,AUG_31_60_7_TRAIN3110.png,age
2424,TRAIN2424.png,monk_5,female,31_60,1,AUG_31_60_8_TRAIN2424.png,age
2379,TRAIN2379.png,monk_3,female,31_60,1,AUG_31_60_9_TRAIN2379.png,age
2438,TRAIN2438.png,monk_4,female,31_60,1,AUG_31_60_10_TRAIN2438.png,age
3018,TRAIN3018.png,monk_2,female,31_60,1,AUG_31_60_11_TRAIN3018.png,age
1534,TRAIN1534.png,monk_3,male,31_60,1,AUG_31_60_12_TRAIN1534.png,age
2515,TRAIN2515.png,monk_7,male,31_60,1,AUG_31_60_13_TRAIN2515.png,age
4161,TRAIN4161.png,monk_5,male,31_60,1,AUG_31_60_14_TRAIN4161.png,age
570,TRAIN0570.png,monk_4,male,31_60,1,AUG_31_60_15_TRAIN0570.png,age
4139,TRAIN4139.png,monk_6,female,31_60,1,AUG_31_60_16_TRAIN4139.png,age
3127,TRAIN3127.png,monk_2,female,31_60,1,AUG_31_60_17_TRAIN3127.png,age
947,TRAIN0947.png,monk_5,female,31_60,1,AUG_31_60_18_TRAIN0947.png,age
4482,TRAIN4482.png,monk_4,female,31_60,1,AUG_31_60_19_TRAIN4482.png,age
4523,TRAIN4523.png,monk_3,male,31_60,1,AUG_31_60_20_TRAIN4523.png,age
1735,TRAIN1735.png,monk_3,female,31_60,1,AUG_31_60_21_TRAIN1735.png,age
1948,TRAIN1948.png,monk_4,female,31_60,1,AUG_31_60_22_TRAIN1948.png,age
2925,TRAIN2925.png,monk_4,male,31_60,1,AUG_31_60_23_TRAIN2925.png,age
4550,TRAIN4550.png,monk_8,male,31_60,1,AUG_31_60_24_TRAIN4550.png,age
3809,TRAIN3809.png,monk_4,male,31_60,1,AUG_31_60_25_TRAIN3809.png,age
2702,TRAIN2702.png,monk_5,female,31_60,1,AUG_31_60_26_TRAIN2702.png,age
1465,TRAIN1465.png,monk_3,female,31_60,1,AUG_31_60_27_TRAIN1465.png,age
1397,TRAIN1397.png,monk_5,male,31_60,1,AUG_31_60_28_TRAIN1397.png,age
2843,TRAIN2843.png,monk_5,female,31_60,1,AUG_31_60_29_TRAIN2843.png,age
1137,TRAIN1137.png,monk_3,male,31_60,1,AUG_31_60_30_TRAIN1137.png,age
418,TRAIN0418.png,monk_3,female,31_60,1,AUG_31_60_31_TRAIN0418.png,age
4067,TRAIN4067.png,monk_6,female,31_60,1,AUG_31_60_32_TRAIN4067.png,age
4334,TRAIN4334.png,monk_7,female,31_60,1,AUG_31_60_33_TRAIN4334.png,age
2750,TRAIN2750.png,monk_9,male,31_60,1,AUG_31_60_34_TRAIN2750.png,age
164,TRAIN0164.png,monk_5,female,31_60,1,AUG_31_60_35_TRAIN0164.png,age
2416,TRAIN2416.png,monk_5,female,31_60,1,AUG_31_60_36_TRAIN2416.png,age
1737,TRAIN1737.png,monk_4,male,31_60,1,AUG_31_60_37_TRAIN1737.png,age
4712,TRAIN4712.png,monk_10,male,31_60,1,AUG_31_60_38_TRAIN4712.png,age
3580,TRAIN3580.png,monk_3,male,31_60,1,AUG_31_60_39_TRAIN3580.png,age
3339,TRAIN3339.png,monk_9,female,31_60,1,AUG_31_60_40_TRAIN3339.png,age
949,TRAIN0949.png,monk_7,female,31_60,1,AUG_31_60_41_TRAIN0949.png,age
2723,TRAIN2723.png,monk_2,male,31_60,1,AUG_31_60_42_TRAIN2723.png,age
3426,TRAIN3426.png,monk_8,male,31_60,1,AUG_31_60_43_TRAIN3426.png,age
4956,TRAIN4956.png,monk_4,female,31_60,1,AUG_31_60_44_TRAIN4956.png,age
5105,TRAIN5105.png,monk_1,male,31_60,1,AUG_31_60_45_TRAIN5105.png,age
1987,TRAIN1987.png,monk_7,male,31_60,1,AUG_31_60_46_TRAIN1987.png,age
2242,TRAIN2242.png,monk_9,male,31_60,1,AUG_31_60_47_TRAIN2242.png,age
3270,TRAIN3270.png,monk_3,female,31_60,1,AUG_31_60_48_TRAIN3270.png,age
2375,TRAIN2375.png,monk_9,female,31_60,1,AUG_31_60_49_TRAIN2375.png,age
4248,TRAIN4248.png,monk_4,male,31_60,1,AUG_31_60_50_TRAIN4248.png,age
3149,TRAIN3149.png,monk_5,female,31_60,1,AUG_31_60_51_TRAIN3149.png,age
2285,TRAIN2285.png,monk_4,female,31_60,1,AUG_31_60_52_TRAIN2285.png,age
3761,TRAIN3761.png,monk_3,female,31_60,1,AUG_31_60_53_TRAIN3761.png,age
598,TRAIN0598.png,monk_7,male,31_60,1,AUG_31_60_54_TRAIN0598.png,age
1109,TRAIN1109.png,monk_7,male,31_60,1,AUG_31_60_55_TRAIN1109.png,age
4287,TRAIN4287.png,monk_7,female,31_60,1,AUG_31_60_56_TRAIN4287.png,age
2925,TRAIN2925.png,monk_4,male,31_60,1,AUG_31_60_57_TRAIN2925.png,age
3761,TRAIN3761.png,monk_3,female,31_60,1,AUG_31_60_58_TRAIN3761.png,age
459,TRAIN0459.png,monk_2,male,31_60,1,AUG_31_60_59_TRAIN0459.png,age
1681,TRAIN1681.png,monk_5,female,31_60,1,AUG_31_60_60_TRAIN1681.png,age
2131,TRAIN2131.png,monk_4,female,31_60,1,AUG_31_60_61_TRAIN2131.png,age
3552,TRAIN3552.png,monk_2,male,31_60,1,AUG_31_60_62_TRAIN3552.png,age
1948,TRAIN1948.png,monk_4,female,31_60,1,AUG_31_60_63_TRAIN1948.png,age
2305,TRAIN2305.png,monk_8,male,31_60,1,AUG_31_60_64_TRAIN2305.png,age
3240,TRAIN3240.png,monk_8,male,31_60,1,AUG_31_60_65_TRAIN3240.png,age
4113,TRAIN4113.png,monk_4,female,31_60,1,AUG_31_60_66_TRAIN4113.png,age
1258,TRAIN1258.png,monk_3,female,31_60,1,AUG_31_60_67_TRAIN1258.png,age
2035,TRAIN2035.png,monk_3,female,31_60,1,AUG_31_60_68_TRAIN2035.png,age
1004,TRAIN1004.png,monk_5,male,31_60,1,AUG_31_60_69_TRAIN1004.png,age
4275,TRAIN4275.png,monk_4,male,31_60,1,AUG_31_60_70_TRAIN4275.png,age
5010,TRAIN5010.png,monk_2,female,31_60,1,AUG_31_60_71_TRAIN5010.png,age
1492,TRAIN1492.png,monk_2,female,31_60,1,AUG_31_60_72_TRAIN1492.png,age
3134,TRAIN3134.png,monk_3,female,31_60,1,AUG_31_60_73_TRAIN3134.png,age
3339,TRAIN3339.png,monk_9,female,31_60,1,AUG_31_60_74_TRAIN3339.png,age
1944,TRAIN1944.png,monk_6,male,31_60,1,AUG_31_60_75_TRAIN1944.png,age
2575,TRAIN2575.png,monk_4,male,31_60,1,AUG_31_60_76_TRAIN2575.png,age
2598,TRAIN2598.png,monk_4,female,31_60,1,AUG_31_60_77_TRAIN2598.png,age
3246,TRAIN3246.png,monk_4,female,31_60,1,AUG_31_60_78_TRAIN3246.png,age
1415,TRAIN1415.png,monk_4,male,31_60,1,AUG_31_60_79_TRAIN1415.png,age
241,TRAIN0241.png,monk_6,male,31_60,1,AUG_31_60_80_TRAIN0241.png,age
1756,TRAIN1756.png,monk_5,male,31_60,1,AUG_31_60_81_TRAIN1756.png,age
3258,TRAIN3258.png,monk_3,female,31_60,1,AUG_31_60_82_TRAIN3258.png,age
3868,TRAIN3868.png,monk_4,female,31_60,1,AUG_31_60_83_TRAIN3868.png,age
1162,TRAIN1162.png,monk_3,male,31_60,1,AUG_31_60_84_TRAIN1162.png,age
91,TRAIN0091.png,monk_7,male,31_60,1,AUG_31_60_85_TRAIN0091.png,age
3580,TRAIN3580.png,monk_3,male,31_60,1,AUG_31_60_86_TRAIN3580.png,age
3861,TRAIN3861.png,monk_4,female,31_60,1,AUG_31_60_87_TRAIN3861.png,age
1979,TRAIN1979.png,monk_3,female,31_60,1,AUG_31_60_88_TRAIN1979.png,age
923,TRAIN0923.png,monk_6,male,31_60,1,AUG_31_60_89_TRAIN0923.png,age
4181,TRAIN4181.png,monk_6,male,31_60,1,AUG_31_60_90_TRAIN4181.png,age
4022,TRAIN4022.png,monk_5,female,31_60,1,AUG_31_60_91_TRAIN4022.png,age
2877,TRAIN2877.png,monk_4,female,31_60,1,AUG_31_60_92_TRAIN2877.png,age
4157,TRAIN4157.png,monk_3,male,31_60,1,AUG_31_60_93_TRAIN4157.png,age
2209,TRAIN2209.png,monk_4,female,31_60,1,AUG_31_60_94_TRAIN2209.png,age
677,TRAIN0677.png,monk_4,female,31_60,1,AUG_31_60_95_TRAIN0677.png,age
463,TRAIN0463.png,monk_7,male,31_60,1,AUG_31_60_96_TRAIN0463.png,age
874,TRAIN0874.png,monk_7,male,31_60,1,AUG_31_60_97_TRAIN0874.png,age
2548,TRAIN2548.png,monk_3,male,31_60,1,AUG_31_60_98_TRAIN2548.png,age
3567,TRAIN3567.png,monk_6,male,31_60,1,AUG_31_60_99_TRAIN3567.png,age
2499,TRAIN2499.png,monk_6,male,31_60,1,AUG_31_60_100_TRAIN2499.png,age
179,TRAIN0179.png,monk_4,female,31_60,1,AUG_31_60_101_TRAIN0179.png,age
4182,TRAIN4182.png,monk_3,female,31_60,1,AUG_31_60_102_TRAIN4182.png,age
2165,TRAIN2165.png,monk_8,female,31_60,1,AUG_31_60_103_TRAIN2165.png,age
1207,TRAIN1207.png,monk_3,female,31_60,1,AUG_31_60_104_TRAIN1207.png,age
1132,TRAIN1132.png,monk_5,male,31_60,1,AUG_31_60_105_TRAIN1132.png,age
4597,TRAIN4597.png,monk_5,female,31_60,1,AUG_31_60_106_TRAIN4597.png,age
1979,TRAIN1979.png,monk_3,female,31_60,1,AUG_31_60_107_TRAIN1979.png,age
3426,TRAIN3426.png,monk_8,male,31_60,1,AUG_31_60_108_TRAIN3426.png,age
3053,TRAIN3053.png,monk_6,male,31_60,1,AUG_31_60_109_TRAIN3053.png,age
2187,TRAIN2187.png,monk_7,male,31_60,1,AUG_31_60_110_TRAIN2187.png,age
3655,TRAIN3655.png,monk_6,female,31_60,1,AUG_31_60_111_TRAIN3655.png,age
4825,TRAIN4825.png,monk_3,male,31_60,1,AUG_31_60_112_TRAIN4825.png,age
643,TRAIN0643.png,monk_7,male,31_60,1,AUG_31_60_113_TRAIN0643.png,age
4479,TRAIN4479.png,monk_2,female,31_60,1,AUG_31_60_114_TRAIN4479.png,age
4905,TRAIN4905.png,monk_1,female,31_60,1,AUG_31_60_115_TRAIN4905.png,age
2394,TRAIN2394.png,monk_4,female,31_60,1,AUG_31_60_116_TRAIN2394.png,age
4364,TRAIN4364.png,monk_5,female,31_60,1,AUG_31_60_117_TRAIN4364.png,age
1287,TRAIN1287.png,monk_3,male,31_60,1,AUG_31_60_118_TRAIN1287.png,age
3161,TRAIN3161.png,monk_7,female,31_60,1,AUG_31_60_119_TRAIN3161.png,age
1431,TRAIN1431.png,monk_2,female,31_60,1,AUG_31_60_120_TRAIN1431.png,age
4787,TRAIN4787.png,monk_5,male,31_60,1,AUG_31_60_121_TRAIN4787.png,age
1075,TRAIN1075.png,monk_7,female,31_60,1,AUG_31_60_122_TRAIN1075.png,age
4937,TRAIN4937.png,monk_4,male,31_60,1,AUG_31_60_123_TRAIN4937.png,age
2056,TRAIN2056.png,monk_8,female,31_60,1,AUG_31_60_124_TRAIN2056.png,age
942,TRAIN0942.png,monk_3,female,31_60,1,AUG_31_60_125_TRAIN0942.png,age
4455,TRAIN4455.png,monk_5,female,31_60,1,AUG_31_60_126_TRAIN4455.png,age
1995,TRAIN1995.png,monk_3,female,31_60,1,AUG_31_60_127_TRAIN1995.png,age
4172,TRAIN4172.png,monk_4,female,31_60,1,AUG_31_60_128_TRAIN4172.png,age
2484,TRAIN2484.png,monk_6,female,31_60,1,AUG_31_60_129_TRAIN2484.png,age
1729,TRAIN1729.png,monk_6,female,31_60,1,AUG_31_60_130_TRAIN1729.png,age
2462,TRAIN2462.png,monk_5,male,31_60,1,AUG_31_60_131_TRAIN2462.png,age
4067,TRAIN4067.png,monk_6,female,31_60,1,AUG_31_60_132_TRAIN4067.png,age
2610,TRAIN2610.png,monk_6,female,31_60,1,AUG_31_60_133_TRAIN2610.png,age
3245,TRAIN3245.png,monk_1,male,31_60,1,AUG_31_60_134_TRAIN3245.png,age
3396,TRAIN3396.png,monk_8,male,31_60,1,AUG_31_60_135_TRAIN3396.png,age
2115,TRAIN2115.png,monk_2,female,31_60,1,AUG_31_60_136_TRAIN2115.png,age
821,TRAIN0821.png,monk_4,female,31_60,1,AUG_31_60_137_TRAIN0821.png,age
1504,TRAIN1504.png,monk_3,female,31_60,1,AUG_31_60_138_TRAIN1504.png,age
3156,TRAIN3156.png,monk_3,male,31_60,1,AUG_31_60_139_TRAIN3156.png,age
4455,TRAIN4455.png,monk_5,female,31_60,1,AUG_31_60_140_TRAIN4455.png,age
5017,TRAIN5017.png,monk_7,male,31_60,1,AUG_31_60_141_TRAIN5017.png,age
463,TRAIN0463.png,monk_7,male,31_60,1,AUG_31_60_142_TRAIN0463.png,age
5148,TRAIN5148.png,monk_5,female,31_60,1,AUG_31_60_143_TRAIN5148.png,age
2304,TRAIN2304.png,monk_7,male,31_60,1,AUG_31_60_144_TRAIN2304.png,age
2723,TRAIN2723.png,monk_2,male,31_60,1,AUG_31_60_145_TRAIN2723.png,age
1151,TRAIN1151.png,monk_4,female,31_60,1,AUG_31_60_146_TRAIN1151.png,age
209,TRAIN0209.png,monk_6,male,31_60,1,AUG_31_60_147_TRAIN0209.png,age
1171,TRAIN1171.png,monk_4,female,31_60,1,AUG_31_60_148_TRAIN1171.png,age
2951,TRAIN2951.png,monk_4,male,31_60,1,AUG_31_60_149_TRAIN2951.png,age
463,TRAIN0463.png,monk_7,male,31_60,1,AUG_31_60_150_TRAIN0463.png,age
2272,TRAIN2272.png,monk_4,male,31_60,1,AUG_31_60_151_TRAIN2272.png,age
3731,TRAIN3731.png,monk_3,female,31_60,1,AUG_31_60_152_TRAIN3731.png,age
4334,TRAIN4334.png,monk_7,female,31_60,1,AUG_31_60_153_TRAIN4334.png,age
896,TRAIN0896.png,monk_4,male,31_60,1,AUG_31_60_154_TRAIN0896.png,age
1375,TRAIN1375.png,monk_4,female,31_60,1,AUG_31_60_155_TRAIN1375.png,age
